movieId,title,genres,YEAR,Thriller,Horror,Action,Romance,Comedy,SciFi,Children,Mystery,Fantasy,Adventure,FilmNoir,Crime,Western,Animation,Drama,War,Musical,Documentary,None
3650,Anguish (Angustia) (1987),Horror,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3709,Sleepwalkers (1992),Horror,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,"Fury, The (1978)",Horror,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,Asylum (1972),Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3838,Phantasm III: Lord of the Dead (1994),Horror,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,Phantasm IV: Oblivion (1998),Horror,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3840,Pumpkinhead (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,Sleepaway Camp (1983),Horror,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,"Ilsa, She Wolf of the SS (1974)",Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,"Devil Rides Out, The (1968)",Horror,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,Anatomy (Anatomie) (2000),Horror,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,Urban Legends: Final Cut (2000),Horror,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,Hellraiser (1987),Horror,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,Hellbound: Hellraiser II (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,Hellraiser III: Hell on Earth (1992),Horror,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,"Slumber Party Massacre, The (1982)",Horror,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,Slumber Party Massacre II (1987),Horror,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,Slumber Party Massacre III (1990),Horror,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,Sorority House Massacre (1986),Horror,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,Sorority House Massacre II (1990),Horror,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,Ghoulies (1985),Horror,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,Dracula 2000 (2000),Horror,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,C.H.U.D. (1984),Horror,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,"Forsaken, The (2001)",Horror,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,Popcorn (1991),Horror,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,Suspiria (1977),Horror,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,Howling IV: The Original Nightmare (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,"Serpent and the Rainbow, The (1988)",Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,Shocker (1989),Horror,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,Warlock: The Armageddon (1993),Horror,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,"Awakening, The (1980)",Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,Jeepers Creepers (2001),Horror,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,Maniac (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,13 Ghosts (1960),Horror,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,"Boogeyman, The (1980)",Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,Death Ship (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4852,Bones (2001),Horror,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,Circus of Horrors (1960),Horror,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,Don't Go in the House (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,I Bury the Living (1958),Horror,1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),Horror,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,"Zombie Lake (Lac des morts vivants, Le) (Zombies Lake) (Lake of the Living Dead, The) (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5262,Mr. Sardonicus (1961),Horror,1961,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5306,Return to Horror High (1987),Horror,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,"Final Darkness, The (Buio Omega) (1979)",Horror,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,Devil Doll (1964),Horror,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,976-EVIL (1989),Horror,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,"Return of the Vampire, The (1944)",Horror,1944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,Wolfen (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,"Hills Have Eyes Part II, The (1985)",Horror,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,"Hills Have Eyes, The (1977)",Horror,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,Shock Waves (1977),Horror,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5649,Horror of Dracula (Dracula) (1958),Horror,1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,Below (2002),Horror,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,Terror Train (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,The Boogens (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,"Burning, The (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,Make Them Die Slowly (Cannibal Ferox) (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,Dead & Buried (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,Deadly Blessing (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,"Entity, The (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,Madman (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,Ghost Ship (2002),Horror,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981)",Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5918,Alone in the Dark (1982),Horror,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,"Beast Within, The (1982)",Horror,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6097,Manhattan Baby (1982),Horror,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6290,House of 1000 Corpses (2003),Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6406,Two Evil Eyes (1990),Horror,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,"Satanic Rites of Dracula, The (1974)",Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6632,Of Unknown Origin (1983),Horror,1983,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6715,Children of the Night (1991),Horror,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6742,"I, Madman (1989)",Horror,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6748,"Brood, The (1979)",Horror,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6880,"Texas Chainsaw Massacre, The (2003)",Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6913,Frankenstein and the Monster from Hell (1974),Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,Tales from the Crypt (1972),Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,DarkWolf (2003),Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,Beyond Re-Animator (2003),Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,Blacula (1972),Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,"Scream, Blacula, Scream! (1973)",Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,"Silent Night, Bloody Night (1973)",Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7342,"Kiss, The (1988)",Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,Kwaidan (Kaidan) (1964),Horror,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7881,White Zombie (1932),Horror,1932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7882,The Plague of the Zombies (1966),Horror,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7885,"Vampire Lovers, The (1970)",Horror,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7886,Countess Dracula (1972),Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,"Haunted Palace, The (1963)",Horror,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,"Whip and the Body, The (Frusta e il corpo, La) (1963)",Horror,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7921,"Devil's Rain, The (1975)",Horror,1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,Beyond the Door II (Schock) (Shock) (Suspense) (1977),Horror,1977,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954,"Baron Blood (Orrori del castello di Norimberga, Gli) (1972)",Horror,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987,Dolls (1987),Horror,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994,"Premature Burial, The (1962)",Horror,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206,Mystery of the Wax Museum (1933),Horror,1933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8225,Night of the Living Dead (1990),Horror,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8687,Orgy of the Dead (1965),Horror,1965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8703,Fausto 5.0 (2001),Horror,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,Uncle Sam (1997),Horror,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,"Mangler, The (1995)",Horror,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,Night of the Demons (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8889,"Legacy, The (1978)",Horror,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8890,"Alligator People, The (1959)",Horror,1959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,Cannibal Holocaust (1980),Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,It's Alive (1974),Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25820,"Raven, The (1935)",Horror,1935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26099,"Kiss of the Vampire, The (1963)",Horror,1963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26157,Manos: The Hands of Fate (1966),Horror,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26288,Dracula (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26297,Lemora: A Child's Tale of the Supernatural (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26410,"Grapes of Death, The (Raisins de la mort, Les) (1978)",Horror,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26540,Demons (Dèmoni) (1985),Horror,1985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27351,Spiral (2000),Horror,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27772,Ju-on: The Grudge (2002),Horror,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27798,Ju-on: The Grudge 2 (2003),Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30791,Hellraiser: Inferno (2000),Horror,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34648,Acacia (2003),Horror,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39740,Requiem for a Vampire (Vierges et vampires) (1971),Horror,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40425,Brides of Dracula (1960),Horror,1960,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42723,Hostel (2005),Horror,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43011,"Dunwich Horror, The (1970)",Horror,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43022,Hellraiser: Hellseeker (2002),Horror,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45852,See No Evil (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46912,Memento Mori (Yeogo goedam II) (1999),Horror,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49973,Children Shouldn't Play with Dead Things (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50574,Crawlspace (1986),Horror,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52589,"Resurrected, The (1992)",Horror,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53326,Them (Ils) (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54536,"Tripper, The (2006)",Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54605,"Kill, Baby, Kill (Operazione paura) (1966)",Horror,1966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54785,Halloween (2007),Horror,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55492,"Last Winter, The (2006)",Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57940,Visiting Hours (1982),Horror,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59131,Are You Scared? (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62203,Martyrs (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62277,KM 31: Kilometro 31 (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63332,"Guard Post, The (G.P. 506) (2008)",Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64010,"Children, The (2008)",Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64750,Pin... (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65521,Howling V: The Rebirth (1989),Horror,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66066,"Grudge 3, The (2009)",Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66105,"Psychomania (Death Wheelers, The) (1973)",Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66783,Friday the 13th (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67073,Day of the Dead (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71372,Hellraiser: Deader (2005),Horror,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71374,Hellraiser: Hellworld (2005),Horror,2005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71700,Deadgirl (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72958,Mum & Dad (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75425,Survival of the Dead (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76298,The Pit and the Pendulum (1991),Horror,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77318,Scarecrows (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77427,"Human Centipede, The (First Sequence) (2009)",Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77910,American Gothic (1988),Horror,1988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78032,Dread (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78084,"Anthropophagus: The Grim Reaper (Antropophagus) (Man Beast) (Savage Island, The) (Zombie's Rage, The) (1980)",Horror,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78157,At Midnight I'll Take Your Soul (À Meia-Noite Levarei Sua Alma) (1964),Horror,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79166,Creepshow 3 (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82041,"Loved Ones, The (2009)",Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82186,It's Alive 2: It Lives Again (1978),Horror,1978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83248,This Night I'll Possess Your Corpse (Esta Noite Encarnarei no Teu Cadáver) (1967),Horror,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83585,It's Alive (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83923,Wicked Little Things (2006),Horror,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85133,"Burn, Witch, Burn (Night of the Eagle) (1962)",Horror,1962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86559,Raw Meat (Death Line) (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86715,Daughters of Darkness (Les lèvres rouges) (1971),Horror,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88272,"Woman, The (2011)",Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88589,Messiah of Evil (1973),Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89072,Stake Land (2010),Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89720,Bereavement (2010),Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90469,Paranormal Activity 3 (2011),Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91037,From Beyond the Grave (Creatures) (1974),Horror,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91206,"Iron Rose, The (Rose de fer, La) (1973)",Horror,1973,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92391,Grave Encounters (2011),Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92696,"Shrine, The (2010)",Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92923,"Dead, The (2010)",Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93126,Bag of Bones (2011),Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93819,Absentia (2011),Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94803,Night of the Demons (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94813,Chernobyl Diaries (2012),Horror,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95002,Contagion / Bio Slime (2010),Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97694,"Barrens, The (2012)",Horror,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98381,Hellraiser: Revelations (2011),Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99124,Willard (1971),Horror,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99191,Campfire Tales (1997),Horror,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99222,Silent Night (2012),Horror,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99669,Aftermath (1994),Horror,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99912,Mama (2013),Horror,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100087,Night of the Demons 2 (1994),Horror,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100397,"ABCs of Death, The (2012)",Horror,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101739,Evil Dead (2013),Horror,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102263,Ju-on: White Ghost (2009),Horror,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103273,Just Before Dawn (1981),Horror,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103547,Vile (2011) ,Horror,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104386,Cold Prey II (Fritt Vilt II) (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104513,Clownhouse (1989),Horror,1989,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104608,Autopsy (2008),Horror,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105204,Saint (Sint) (2010),Horror,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106590,Hansel & Gretel (2013),Horror,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106870,Grave Encounters 2 (2012),Horror,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106879,Fright Night 2: New Blood (2013),Horror,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107278,Lips of Blood (Lèvres de sang) (1975),Horror,1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
