userId,movieId,rating,timestamp,title,genres,YEAR,Thriller,Horror,Action,Romance,Comedy,SciFi,Children,Mystery,Fantasy,Adventure,FilmNoir,Crime,Western,Animation,Drama,War,Musical,Documentary,None,count
98312,5572,0.5,1344136128,Barbershop (2002),Comedy,2002.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161
64389,51709,0.5,1437956096,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,2006.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1160
31200,90647,0.5,1504369765,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,2011.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1160
9391,417,1.0,989941683,Barcelona (1994),Comedy|Romance,1994.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158
109210,74795,0.5,1434770886,Green Zone (2010),Action|Drama|Thriller|War,2010.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1158
114208,2130,1.0,965532575,Atlantic City (1980),Crime|Drama|Romance,1980.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1158
34166,45726,0.5,1165689948,"You, Me and Dupree (2006)",Comedy,2006.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156
76946,415,1.0,1117499112,Another Stakeout (1993),Comedy|Thriller,1993.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1155
151232,108729,1.0,1536598026,Enemy (2013),Mystery|Thriller,2013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154
97513,44193,1.0,1319347739,She's the Man (2006),Comedy|Romance,2006.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154
130333,4167,0.5,1569526079,15 Minutes (2001),Thriller,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154
30581,27317,1.0,1553278141,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,1999.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1154
130078,176,0.5,1505014426,Living in Oblivion (1995),Comedy,1995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153
151104,162578,0.5,1501232314,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1153
28264,6617,1.0,1073954865,Open Range (2003),Western,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1152
77038,3032,1.0,944965532,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,1971.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1151
20179,66509,0.5,1469195876,Funny People (2009),Comedy|Drama,2009.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1151
49403,6645,0.5,1101756472,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,1971.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1151
34616,2877,1.0,962763428,Tommy (1975),Musical,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1150
13351,2606,1.0,949946799,Idle Hands (1999),Comedy|Horror,1999.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149
22774,113741,0.5,1436976291,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,2013.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1149
47153,2732,0.5,1564525722,Jules and Jim (Jules et Jim) (1961),Drama|Romance,1961.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1149
92856,160980,1.0,1558244601,Sully (2016),Drama,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1149
29021,44397,0.5,1146083927,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,2006.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1148
17022,45732,0.5,1428877253,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,2006.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147
104643,1939,0.5,1455126963,"Best Years of Our Lives, The (1946)",Drama|War,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1146
68433,68159,0.5,1433218910,State of Play (2009),Crime|Drama|Thriller,2009.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1145
69289,79,1.5,1084234663,"Juror, The (1996)",Drama|Thriller,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1144
120810,4387,1.0,998283104,Kiss of the Dragon (2001),Action,2001.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142
68673,4799,1.0,1122224671,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,1963.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
152788,4234,1.0,986694114,"Tailor of Panama, The (2001)",Drama|Thriller,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1140
42328,4225,1.0,1079578024,"Dish, The (2001)",Comedy,2001.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140
35495,2941,0.5,1147053660,South Pacific (1958),Musical|Romance|War,1958.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1139
62312,2693,1.0,1162769926,Trekkies (1997),Documentary,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1139
103844,103075,1.0,1431011361,"Purge, The (2013)",Crime|Horror|Thriller,2013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138
66815,176101,0.5,1541329368,Kingsman: The Golden Circle (2017),Action|Adventure|Comedy,2017.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138
95600,90439,1.0,1539527058,Margin Call (2011),Drama|Thriller,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1138
36978,6987,0.5,1081713070,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,1920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137
130333,2932,0.5,1549371146,Days of Heaven (1978),Drama,1978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1136
8528,2159,0.5,1550335402,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,1986.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136
102636,8866,0.5,1119547056,Wimbledon (2004),Comedy|Romance,2004.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135
12857,169984,1.0,1500913880,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller,2017.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134
18678,79242,0.5,1523204017,"Kids Are All Right, The (2010)",Comedy|Drama,2010.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1133
40487,7063,0.5,1282516271,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1133
431,6538,1.5,1111672155,Swimming Pool (2003),Drama|Mystery|Thriller,2003.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1133
9808,91974,0.5,1523352507,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,2012.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131
26016,3786,1.0,966900421,But I'm a Cheerleader (1999),Comedy,1999.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130
9620,98243,1.0,1459066732,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1129
37850,2374,1.0,1074616852,Gung Ho (1986),Comedy|Drama,1986.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1128
94694,948,0.5,1450555176,Giant (1956),Drama|Romance|Western,1956.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1127
157458,1633,1.0,943370553,Ulee's Gold (1997),Drama,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1126
18751,103372,0.5,1456631162,"Heat, The (2013)",Action|Comedy|Crime,2013.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126
65119,7327,0.5,1087163084,Persona (1966),Drama,1966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1126
73268,3708,0.5,1475284385,Firestarter (1984),Horror|Thriller,1984.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124
32317,1346,1.0,993062350,Cat People (1982),Drama|Fantasy|Horror,1982.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1124
36978,2120,0.5,1055864798,Needful Things (1993),Drama|Horror,1993.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1123
32855,4616,1.0,1030992212,Lean on Me (1989),Drama,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1123
68220,5220,1.0,1051541951,Showtime (2002),Action|Comedy,2002.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123
87502,3682,1.5,1108220666,Magnum Force (1973),Action|Crime|Drama|Thriller,1973.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1122
91499,7132,0.5,1446287568,"Night at the Opera, A (1935)",Comedy|Musical|Romance,1935.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1122
57548,1913,0.5,1487699609,Picnic at Hanging Rock (1975),Drama|Mystery,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1120
45486,2093,1.0,1020127415,Return to Oz (1985),Adventure|Children|Fantasy,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120
17723,3528,1.0,975419039,"Prince of Tides, The (1991)",Drama|Romance,1991.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1120
116498,7802,0.5,1130083087,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,1979.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119
45040,90376,0.5,1493163132,We Need to Talk About Kevin (2011),Drama|Thriller,2011.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1119
12223,109848,1.0,1444496917,Under the Skin (2013),Horror|Sci-Fi|Thriller,2013.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119
75352,7380,1.0,1495285882,Ella Enchanted (2004),Comedy|Fantasy|Romance,2004.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119
130333,31225,0.5,1528728836,Coach Carter (2005),Drama,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1118
9639,1889,1.0,1035249389,Insomnia (1997),Drama|Mystery|Thriller,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1117
24557,2188,1.0,1468148496,54 (1998),Drama,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1117
112507,36535,1.0,1246701773,Everything Is Illuminated (2005),Comedy|Drama,2005.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1114
21312,44004,1.0,1434957575,Failure to Launch (2006),Comedy|Romance,2006.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114
50335,159817,0.5,1503885956,Planet Earth (2006),Documentary,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1114
124601,3987,1.0,995091146,Bounce (2000),Drama|Romance,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1113
87594,129354,1.0,1490318820,Focus (2015),Comedy|Crime|Drama|Romance,2015.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1112
9776,43836,0.5,1167724078,"Pink Panther, The (2006)",Adventure|Comedy|Crime,2006.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112
1745,192803,1.0,1557029029,Bohemian Rhapsody (2018),Drama,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1112
86620,31420,0.5,1506152385,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,2005.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1111
43769,2922,1.0,1131854438,Hang 'Em High (1968),Crime|Drama|Western,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1110
13803,3802,0.5,1053373381,Freejack (1992),Action|Sci-Fi,1992.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110
42980,39231,0.5,1476556515,Elizabethtown (2005),Comedy|Drama|Romance,2005.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1110
104496,2252,2.0,939041114,Hero (1992),Comedy|Drama,1992.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1107
153170,110127,0.5,1424129940,Noah (2014),Adventure|Drama|IMAX,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1106
3483,4133,1.0,991895921,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi,1987.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106
159737,5296,1.0,1049297814,"Sweetest Thing, The (2002)",Comedy|Romance,2002.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106
46499,1866,1.0,944179920,"Big Hit, The (1998)",Action|Comedy|Crime,1998.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105
101415,117895,1.0,1548073514,Maze Runner: Scorch Trials (2015),Action|Thriller,2015.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105
14179,6707,0.5,1452809678,Cabin Fever (2002),Horror|Thriller,2002.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104
82916,2357,0.5,1413369994,Central Station (Central do Brasil) (1998),Drama,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1104
133761,2033,1.0,1452261717,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1104
95541,2236,0.5,1521649939,Simon Birch (1998),Drama,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1103
14179,31804,0.5,1452882962,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101
155206,7164,1.0,1218566494,Peter Pan (2003),Action|Adventure|Children|Fantasy,2003.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
79392,116897,1.0,1567447073,Wild Tales (2014),Comedy|Drama|Thriller,2014.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1099
6558,37830,0.5,1166698097,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,2004.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1098
135786,69134,0.5,1506167560,Antichrist (2009),Drama|Fantasy,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1098
114833,112370,0.5,1564156162,Transformers: Age of Extinction (2014),Action|Adventure|Sci-Fi,2014.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098
34257,4359,1.0,1136101272,"Seven Year Itch, The (1955)",Comedy,1955.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097
157275,4546,0.5,1485658110,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,1988.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1096
100815,27803,1.0,1453053435,"Sea Inside, The (Mar adentro) (2004)",Drama,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1095
10095,101362,1.0,1495440570,Olympus Has Fallen (2013),Action|Thriller,2013.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095
24641,3272,1.0,949951387,Bad Lieutenant (1992),Crime|Drama,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1092
57852,1995,1.0,965545234,Poltergeist II: The Other Side (1986),Horror|Thriller,1986.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091
58220,7265,0.5,1437683232,"Dreamers, The (2003)",Drama,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1091
13838,73344,0.5,1448155724,"Prophet, A (Un Prophète) (2009)",Crime|Drama,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1091
34146,3927,1.0,1400964790,Fantastic Voyage (1966),Adventure|Sci-Fi,1966.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
86636,1730,1.0,980577356,Kundun (1997),Drama,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1090
74323,34332,0.5,1133792641,Sky High (2005),Action|Adventure|Children|Comedy,2005.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089
130333,111443,0.5,1556723474,Chef (2014),Comedy,2014.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089
116788,3296,0.5,1489822712,To Sir with Love (1967),Drama,1967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1089
105737,101112,1.0,1455629420,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,2013.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088
87804,427,1.0,994712397,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1088
9835,27846,1.0,1442034395,"Corporation, The (2003)",Documentary,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1088
